event_id,signal_idx,entry_idx,exit_idx,signal_ts,entry_ts,exit_ts,side,cfg_name,style,tp_bps,sl_bps,max_hold_bars,cooldown_bars,net_ret_1x,reason,score,threshold_q50,threshold_q60,threshold_q70,threshold_q80,threshold_q85,threshold_q90,threshold_q95,segment,train_events
13539,100400,100401,100449,2026-05-14 01:10:00+00:00,2026-05-14 01:15:00+00:00,2026-05-14 05:15:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,400.0,300.0,48,36,0.008092100219666361,time_open,0.0035265148030582155,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
2283,100461,100462,100534,2026-05-14 06:15:00+00:00,2026-05-14 06:20:00+00:00,2026-05-14 12:20:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,-0.014248510470771534,time_open,0.0038484634824374263,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
21739,100475,100476,100494,2026-05-14 07:25:00+00:00,2026-05-14 07:30:00+00:00,2026-05-14 09:00:00+00:00,-1,R1_relax_frequency_R00915,wick_reject,220.0,400.0,18,72,-0.002436578634343984,time_open,0.0016249238006046693,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
4997,100489,100490,100526,2026-05-14 08:35:00+00:00,2026-05-14 08:40:00+00:00,2026-05-14 11:40:00+00:00,-1,R1_relax_frequency_R02700,wick_reject,90.0,400.0,36,36,0.000436745331315033,time_open,0.0022225539245228527,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20810,100566,100567,100614,2026-05-14 15:00:00+00:00,2026-05-14 15:05:00+00:00,2026-05-14 19:00:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,0.05442627551466385,target_limit,0.002840875233148495,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13350,100695,100696,100698,2026-05-15 01:45:00+00:00,2026-05-15 01:50:00+00:00,2026-05-15 02:00:00+00:00,1,R2_relax_winrate_payoff_R04099,wick_reject,234.0,130.0,96,72,-0.013563472072196192,stop_market,0.0016790768098507733,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
16674,100701,100702,100707,2026-05-15 02:15:00+00:00,2026-05-15 02:20:00+00:00,2026-05-15 02:45:00+00:00,1,R3_live_candidate_gate_R05251,trend_rsi_snapback,90.0,400.0,36,72,0.008433210970611412,target_limit,0.0020542708951422823,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13437,100746,100747,100755,2026-05-15 06:00:00+00:00,2026-05-15 06:05:00+00:00,2026-05-15 06:45:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540685,stop_market,0.0019842788610266756,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
3580,100829,100830,100902,2026-05-15 12:55:00+00:00,2026-05-15 13:00:00+00:00,2026-05-15 19:00:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,0.024297987022320593,time_open,0.002265019629873757,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
4254,100847,100848,100885,2026-05-15 14:25:00+00:00,2026-05-15 14:30:00+00:00,2026-05-15 17:35:00+00:00,-1,R1_relax_frequency_M00048,bb_revert,120.0,300.0,96,36,-0.030569729706392115,stop_market,0.0026385903149999342,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
21933,100850,100851,100852,2026-05-15 14:40:00+00:00,2026-05-15 14:45:00+00:00,2026-05-15 14:50:00+00:00,-1,R3_live_candidate_gate_R05745,bb_revert,120.0,400.0,24,48,0.011436593470900524,target_limit,0.0018640975681172788,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
16675,101050,101051,101071,2026-05-16 07:20:00+00:00,2026-05-16 07:25:00+00:00,2026-05-16 09:05:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,90.0,400.0,36,72,0.008436141815379541,target_limit,0.002102635975047877,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
22171,101084,101085,101103,2026-05-16 10:10:00+00:00,2026-05-16 10:15:00+00:00,2026-05-16 11:45:00+00:00,1,R3_live_candidate_gate_R04515,vwap_revert,160.0,300.0,18,24,0.0008356466520213257,time_open,0.0018879444008417607,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
22080,101088,101089,101137,2026-05-16 10:30:00+00:00,2026-05-16 10:35:00+00:00,2026-05-16 14:35:00+00:00,1,R3_live_candidate_gate_R04623,macd_flip,220.0,220.0,48,18,0.0001408872753443464,time_open,0.001730880355115892,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20377,101193,101194,101290,2026-05-16 19:15:00+00:00,2026-05-16 19:20:00+00:00,2026-05-17 03:20:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,-0.00967840109018296,time_open,0.003957327195951589,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11834,101194,101195,101231,2026-05-16 19:20:00+00:00,2026-05-16 19:25:00+00:00,2026-05-16 22:25:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,-0.014002116817914476,time_open,0.0029997971348989716,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13219,101199,101200,101296,2026-05-16 19:45:00+00:00,2026-05-16 19:50:00+00:00,2026-05-17 03:50:00+00:00,-1,R2_relax_winrate_payoff_R05814,vwap_revert,270.0,300.0,96,96,-0.023350925879000176,time_open,0.0028823686342057944,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8184,101203,101204,101296,2026-05-16 20:05:00+00:00,2026-05-16 20:10:00+00:00,2026-05-17 03:50:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,160.0,220.0,144,36,-0.02256852529166972,stop_market,0.0036266656797614275,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8185,101212,101213,101307,2026-05-16 20:50:00+00:00,2026-05-16 20:55:00+00:00,2026-05-17 04:45:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,160.0,220.0,144,36,-0.02256852529166994,stop_market,0.0036266656797614275,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20378,101216,101217,101296,2026-05-16 21:10:00+00:00,2026-05-16 21:15:00+00:00,2026-05-17 03:50:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,-0.02256852529166972,stop_market,0.003957327195951589,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
1818,101254,101255,101327,2026-05-17 00:20:00+00:00,2026-05-17 00:25:00+00:00,2026-05-17 06:25:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,220.0,300.0,72,36,-0.015777552092851744,time_open,0.0027655114521882105,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
1819,101257,101258,101330,2026-05-17 00:35:00+00:00,2026-05-17 00:40:00+00:00,2026-05-17 06:40:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,220.0,300.0,72,36,-0.015943759836532675,time_open,0.0027655114521882105,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
16796,101258,101259,101295,2026-05-17 00:40:00+00:00,2026-05-17 00:45:00+00:00,2026-05-17 03:45:00+00:00,-1,R2_relax_winrate_payoff_R01627,vwap_revert,330.0,300.0,36,12,-0.010574555706398932,time_open,0.0016427752798108207,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8284,101289,101290,101307,2026-05-17 03:15:00+00:00,2026-05-17 03:20:00+00:00,2026-05-17 04:45:00+00:00,1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,0.019231582646171547,target_limit,0.002182968637184702,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20811,101314,101315,101459,2026-05-17 05:20:00+00:00,2026-05-17 05:25:00+00:00,2026-05-17 17:25:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,0.01668307033383937,time_open,0.002840875233148495,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8285,101427,101428,101467,2026-05-17 14:45:00+00:00,2026-05-17 14:50:00+00:00,2026-05-17 18:05:00+00:00,1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,0.019231582646171547,target_limit,0.002182968637184702,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13438,101532,101533,101534,2026-05-17 23:30:00+00:00,2026-05-17 23:35:00+00:00,2026-05-17 23:40:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540685,stop_market,0.0019842788610266756,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
17818,101534,101535,101535,2026-05-17 23:40:00+00:00,2026-05-17 23:45:00+00:00,2026-05-17 23:45:00+00:00,1,R3_live_candidate_gate_R04672,vwap_revert,220.0,100.0,12,36,-0.010563924384540574,stop_market,0.0017688122483056994,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8359,101536,101537,101541,2026-05-17 23:50:00+00:00,2026-05-17 23:55:00+00:00,2026-05-18 00:15:00+00:00,1,R1_relax_frequency_R01159,bb_revert,160.0,400.0,96,24,0.01543215557514115,target_limit,0.00396147148955249,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
12707,101724,101725,101725,2026-05-18 15:30:00+00:00,2026-05-18 15:35:00+00:00,2026-05-18 15:35:00+00:00,1,R1_relax_frequency_R06679,vwap_revert,75.0,400.0,72,36,0.006933437126783659,target_limit,0.0030437913090527713,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20812,101792,101793,101937,2026-05-18 21:10:00+00:00,2026-05-18 21:15:00+00:00,2026-05-19 09:15:00+00:00,1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,0.014836083938326663,time_open,0.002840875233148495,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11591,101830,101831,101975,2026-05-19 00:20:00+00:00,2026-05-19 00:25:00+00:00,2026-05-19 12:25:00+00:00,-1,R2_relax_winrate_payoff_R06274,wick_reject,300.0,130.0,144,48,0.016724345199931698,time_open,0.0029466077481637926,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
4255,102018,102019,102115,2026-05-19 16:00:00+00:00,2026-05-19 16:05:00+00:00,2026-05-20 00:05:00+00:00,-1,R1_relax_frequency_M00048,bb_revert,120.0,300.0,96,36,-0.0019531616184317803,time_open,0.0026385903149999342,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
3581,102118,102119,102191,2026-05-20 00:20:00+00:00,2026-05-20 00:25:00+00:00,2026-05-20 06:25:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,0.023609674311604465,time_open,0.002265019629873757,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
22081,102273,102274,102293,2026-05-20 13:15:00+00:00,2026-05-20 13:20:00+00:00,2026-05-20 14:55:00+00:00,1,R3_live_candidate_gate_R04623,macd_flip,220.0,220.0,48,18,0.021431250950452386,target_limit,0.001730880355115892,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8360,102430,102431,102487,2026-05-21 02:20:00+00:00,2026-05-21 02:25:00+00:00,2026-05-21 07:05:00+00:00,1,R1_relax_frequency_R01159,bb_revert,160.0,400.0,96,24,0.01543215557514115,target_limit,0.00396147148955249,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
4256,102473,102474,102494,2026-05-21 05:55:00+00:00,2026-05-21 06:00:00+00:00,2026-05-21 07:40:00+00:00,-1,R1_relax_frequency_M00048,bb_revert,120.0,300.0,96,36,-0.030569729706392115,stop_market,0.0026385903149999342,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
22082,102487,102488,102496,2026-05-21 07:05:00+00:00,2026-05-21 07:10:00+00:00,2026-05-21 07:50:00+00:00,1,R3_live_candidate_gate_R04623,macd_flip,220.0,220.0,48,18,0.021431250950452386,target_limit,0.001730880355115892,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13440,102534,102535,102538,2026-05-21 11:00:00+00:00,2026-05-21 11:05:00+00:00,2026-05-21 11:20:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540685,stop_market,0.0019842788610266756,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
15598,102699,102700,102709,2026-05-22 00:45:00+00:00,2026-05-22 00:50:00+00:00,2026-05-22 01:35:00+00:00,1,R2_relax_winrate_payoff_R06895,vwap_revert,400.0,130.0,96,96,-0.013563472072196303,stop_market,0.003293038922526772,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13351,102824,102825,102832,2026-05-22 11:10:00+00:00,2026-05-22 11:15:00+00:00,2026-05-22 11:50:00+00:00,1,R2_relax_winrate_payoff_R04099,wick_reject,234.0,130.0,96,72,0.022831039871358334,target_limit,0.0016790768098507733,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20813,102913,102914,103058,2026-05-22 18:35:00+00:00,2026-05-22 18:40:00+00:00,2026-05-23 06:40:00+00:00,-1,R2_relax_winrate_payoff_R02890,macd_flip,550.0,220.0,144,12,0.025885311643180028,time_open,0.0028892403130540895,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
21934,102948,102949,102960,2026-05-22 21:30:00+00:00,2026-05-22 21:35:00+00:00,2026-05-22 22:30:00+00:00,-1,R3_live_candidate_gate_R05745,bb_revert,120.0,400.0,24,48,0.011436593470900524,target_limit,0.0018640975681172788,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13221,102988,102989,103085,2026-05-23 00:50:00+00:00,2026-05-23 00:55:00+00:00,2026-05-23 08:55:00+00:00,-1,R2_relax_winrate_payoff_R05814,vwap_revert,270.0,300.0,96,96,-0.01987505075987683,time_open,0.0028823686342057944,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
1820,103029,103030,103102,2026-05-23 04:15:00+00:00,2026-05-23 04:20:00+00:00,2026-05-23 10:20:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,220.0,300.0,72,36,-0.002179902461472068,time_open,0.0027655114521882105,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
17819,103076,103077,103082,2026-05-23 08:10:00+00:00,2026-05-23 08:15:00+00:00,2026-05-23 08:40:00+00:00,-1,R3_live_candidate_gate_R04672,vwap_revert,220.0,100.0,12,36,-0.010566718669586235,stop_market,0.0018171773282112942,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11177,103080,103081,103105,2026-05-23 08:30:00+00:00,2026-05-23 08:35:00+00:00,2026-05-23 10:35:00+00:00,-1,R2_relax_winrate_payoff_R00322,vwap_revert,420.0,300.0,24,144,-0.002808972469331503,time_open,0.0018288947635857543,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8186,103083,103084,103112,2026-05-23 08:45:00+00:00,2026-05-23 08:50:00+00:00,2026-05-23 11:10:00+00:00,-1,R3_live_candidate_gate_R03986,vwap_revert,160.0,220.0,144,36,0.01543719567826161,target_limit,0.0036266656797614275,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20379,103086,103087,103162,2026-05-23 09:00:00+00:00,2026-05-23 09:05:00+00:00,2026-05-23 15:20:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,-0.02256852529166972,stop_market,0.003957327195951589,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
1821,103087,103088,103125,2026-05-23 09:05:00+00:00,2026-05-23 09:10:00+00:00,2026-05-23 12:15:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,220.0,300.0,72,36,0.021438098989303354,target_limit,0.0027655114521882105,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11179,103135,103136,103160,2026-05-23 13:05:00+00:00,2026-05-23 13:10:00+00:00,2026-05-23 15:10:00+00:00,-1,R2_relax_winrate_payoff_R00322,vwap_revert,420.0,300.0,24,144,-0.024718901105342354,time_open,0.0018288947635857543,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13641,103136,103137,103156,2026-05-23 13:10:00+00:00,2026-05-23 13:15:00+00:00,2026-05-23 14:50:00+00:00,-1,R2_relax_winrate_payoff_R02941,bb_revert,220.0,160.0,96,6,-0.016567621980627976,stop_market,0.0026063396810377566,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
20380,103155,103156,103160,2026-05-23 14:45:00+00:00,2026-05-23 14:50:00+00:00,2026-05-23 15:10:00+00:00,-1,R2_relax_winrate_payoff_R00444,vwap_revert,308.0,220.0,96,36,-0.02256852529166972,stop_market,0.003957327195951589,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
4257,103256,103257,103277,2026-05-23 23:10:00+00:00,2026-05-23 23:15:00+00:00,2026-05-24 00:55:00+00:00,-1,R1_relax_frequency_M00048,bb_revert,120.0,300.0,96,36,-0.030569729706392115,stop_market,0.0026385903149999342,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
19587,103289,103290,103335,2026-05-24 01:55:00+00:00,2026-05-24 02:00:00+00:00,2026-05-24 05:45:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,160.0,160.0,48,36,0.01543215557514115,target_limit,0.0018859047529812382,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
17820,103298,103299,103311,2026-05-24 02:40:00+00:00,2026-05-24 02:45:00+00:00,2026-05-24 03:45:00+00:00,1,R3_live_candidate_gate_R04672,vwap_revert,220.0,100.0,12,36,0.0007971330947202248,time_open,0.0017688122483056994,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
19588,103391,103392,103422,2026-05-24 10:25:00+00:00,2026-05-24 10:30:00+00:00,2026-05-24 13:00:00+00:00,1,R1_relax_frequency_R06545,trend_rsi_snapback,160.0,160.0,48,36,0.01543215557514115,target_limit,0.0018859047529812382,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
17821,103438,103439,103451,2026-05-24 14:20:00+00:00,2026-05-24 14:25:00+00:00,2026-05-24 15:25:00+00:00,1,R3_live_candidate_gate_R04672,vwap_revert,220.0,100.0,12,36,0.01790376182422221,time_open,0.0017688122483056994,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11593,103494,103495,103524,2026-05-24 19:00:00+00:00,2026-05-24 19:05:00+00:00,2026-05-24 21:30:00+00:00,-1,R2_relax_winrate_payoff_R06274,wick_reject,300.0,130.0,144,48,0.02943930340402586,target_limit,0.0029466077481637926,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
3582,103749,103750,103822,2026-05-25 16:15:00+00:00,2026-05-25 16:20:00+00:00,2026-05-25 22:20:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,-0.007658301955137028,time_open,0.002265019629873757,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
8286,103801,103802,103849,2026-05-25 20:35:00+00:00,2026-05-25 20:40:00+00:00,2026-05-26 00:35:00+00:00,-1,R2_relax_winrate_payoff_R00997,micro_breakout,198.0,220.0,72,144,0.01923776777525481,target_limit,0.0022313337170902967,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
16678,103885,103886,103922,2026-05-26 03:35:00+00:00,2026-05-26 03:40:00+00:00,2026-05-26 06:40:00+00:00,-1,R3_live_candidate_gate_R05251,trend_rsi_snapback,90.0,400.0,36,72,-0.026813432392852138,time_open,0.002102635975047877,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13873,103902,103903,103967,2026-05-26 05:00:00+00:00,2026-05-26 05:05:00+00:00,2026-05-26 10:25:00+00:00,-1,R1_relax_frequency_R05866,trend_rsi_snapback,120.0,300.0,72,144,-0.030569729706392115,stop_market,0.0023561226079250254,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11835,103915,103916,103941,2026-05-26 06:05:00+00:00,2026-05-26 06:10:00+00:00,2026-05-26 08:15:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,0.01543719567826161,target_limit,0.0029997971348989716,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
1822,103923,103924,103996,2026-05-26 06:45:00+00:00,2026-05-26 06:50:00+00:00,2026-05-26 12:50:00+00:00,-1,R1_relax_frequency_R00387,vwap_revert,220.0,300.0,72,36,-0.026013574235426887,time_open,0.0027655114521882105,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
11836,103927,103928,103964,2026-05-26 07:05:00+00:00,2026-05-26 07:10:00+00:00,2026-05-26 10:10:00+00:00,-1,R1_relax_frequency_R02791,vwap_revert,160.0,400.0,36,192,0.0019220696909250322,time_open,0.0029997971348989716,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13441,103929,103930,103941,2026-05-26 07:15:00+00:00,2026-05-26 07:20:00+00:00,2026-05-26 08:15:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,-0.010563924384540574,stop_market,0.0019842788610266756,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
13540,103946,103947,103967,2026-05-26 08:40:00+00:00,2026-05-26 08:45:00+00:00,2026-05-26 10:25:00+00:00,-1,R3_live_candidate_gate_R01154,wick_reject,400.0,300.0,48,36,-0.030569729706392115,stop_market,0.0035265148030582155,0.0006902820563379581,0.0007855621670953283,0.0010383512844985277,0.0016249238006046693,0.0020229421044359592,0.0026385903149999342,0.003205616103800038,2026_05,20004
